,date,day,filename,flag,id,keywords,link,month,place,publisher,year
735,2018/01/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-31T02:00:00+05:30->22181.txt,0,22181,[],http://timesofindia.indiatimes.com//city/patna/underline-key-points-in-all-answers-expert/articleshow/62714360.cms,01,NA,TOI,2018
736,2018/01/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-04T04:18:56+05:30->2489.txt,0,2489,[],http://timesofindia.indiatimes.com//city/delhi/no-more-long-waits-inside-aircraft/articleshow/62358048.cms,01,NA,TOI,2018
737,2018/01/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-30T09:51:42+05:30->21855.txt,0,21855,[],http://timesofindia.indiatimes.com//city/raipur/aadhar-goof-up-gives-200-tribals-same-birth-date-in-chhattisgarh/articleshow/62704907.cms,01,raipur,TOI,2018
738,2018/01/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-22T00:00:00+05:30->15432.txt,0,15432,[],http://timesofindia.indiatimes.com//city/bengaluru/a-tribute-to-gomateshwara-at-lalbagh/articleshow/62590952.cms,01,NA,TOI,2018
739,2018/01/28,28,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-28T13:12:01+05:30->20456.txt,0,20456,[],http://timesofindia.indiatimes.com//city/ajmer/congress-finishes-it-in-style-rallies-attract-huge-crowd/articleshow/62680657.cms,01,ajmer,TOI,2018
740,2018/01/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-01T09:03:36+05:30->393.txt,0,393,[],http://timesofindia.indiatimes.com//city/pune/doctor-couples-healing-touch-to-special-children/articleshow/62321408.cms,01,NA,TOI,2018
741,2018/01/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-02T08:26:18+05:30->1198.txt,0,1198,[],http://timesofindia.indiatimes.com//city/hyderabad/6000-party-goers-took-late-night-metro-ride/articleshow/62332331.cms,01,hyderabad,TOI,2018
742,2018/01/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-03T08:12:05+05:30->1930.txt,0,1930,[],http://timesofindia.indiatimes.com//city/chandigarh/illegal-mining-still-on-adampur-mla/articleshow/62343710.cms,01,jalandhar,TOI,2018
743,2018/01/28,28,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-28T13:37:54+05:30->20464.txt,0,20464,[],http://timesofindia.indiatimes.com//city/chennai/coimbatore-police-detain-much-married-man/articleshow/62680720.cms,01,coimbatore,TOI,2018
744,2018/01/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-02T13:04:25+05:30->1372.txt,0,1372,[],http://timesofindia.indiatimes.com//city/bhubaneswar/clouds-drizzle-fail-to-dampen-spirit/articleshow/62335360.cms,01,bhubaneswar,TOI,2018
745,2018/01/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-22T08:20:57+05:30->15578.txt,0,15578,[],http://timesofindia.indiatimes.com//india/padmaavat-protests-buses-torched-vehicles-attacked/articleshow/62596875.cms,01,NA,TOI,2018
746,2018/01/28,28,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-28T18:51:00+05:30->20034.txt,0,20034,[],http://timesofindia.indiatimes.com//city/nagpur/know-your-brand-and-target-audience-well-to-earn-profits/articleshow/62675079.cms,01,nagpur,TOI,2018
747,2018/01/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-29T08:59:15+05:30->20644.txt,0,20644,[],http://timesofindia.indiatimes.com//city/patna/centre-to-release-special-funds-for-six-maoist-hit-districts-in-state/articleshow/62685669.cms,01,patna,TOI,2018
748,2018/01/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-02T12:00:22+05:30->1165.txt,0,1165,[],http://timesofindia.indiatimes.com//city/bengaluru/selfie-mob-separates-elephant-calf-from-mother/articleshow/62331962.cms,01,NA,TOI,2018
749,2018/01/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-30T12:16:01+05:30->21980.txt,0,21980,[],http://timesofindia.indiatimes.com//india/apolitical-drives-may-benefit-karnataka-congress/articleshow/62706477.cms,01,bengaluru,TOI,2018
750,2018/01/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-01T14:17:49+05:30->415.txt,0,415,[],http://timesofindia.indiatimes.com//city/chandigarh/groom-wanted-trader-peonanyone-but-a-farmer/articleshow/62321832.cms,01,NA,TOI,2018
751,2018/01/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-01T12:04:36+05:30->500.txt,0,500,[],http://timesofindia.indiatimes.com//india/sacrifice-of-our-jawans-wont-go-in-vain-hm-on-jk-attacks/articleshow/62322814.cms,01,uttarkashi,TOI,2018
752,2018/01/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-22T09:34:21+05:30->15776.txt,0,15776,[],http://timesofindia.indiatimes.com//city/bhopal/girl-who-went-to-relieve-herself-raped-in-madhya-pradesh/articleshow/62598351.cms,01,bhopal,TOI,2018
753,2018/01/21,21,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-21T13:01:26+05:30->15373.txt,0,15373,[],http://timesofindia.indiatimes.com//entertainment/bengali/movies/news/swastika-to-play-a-double-role-in-a-web-series/articleshow/62589856.cms,01,NA,TOI,2018
754,2018/01/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-02T11:35:02+05:30->1305.txt,0,1305,[],http://timesofindia.indiatimes.com//entertainment/english/music/news/john-williams-to-compose-main-theme-for-han-solo-film/articleshow/62334148.cms,01,NA,TOI,2018
755,2018/02/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-01T04:00:00+05:30->22994.txt,0,22994,[],http://timesofindia.indiatimes.com//business/india-business/icici-net-drops-32-on-weak-treasury-income/articleshow/62731269.cms,02,mumbai,TOI,2018
756,2018/01/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-01T07:57:30+05:30->356.txt,0,356,[],http://timesofindia.indiatimes.com//city/chennai/1-year-after-murder-victimsphone-helps-cops-nab-killers/articleshow/62320082.cms,01,chennai,TOI,2018
757,2018/01/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-04T08:18:31+05:30->2684.txt,0,2684,[],http://timesofindia.indiatimes.com//city/ahmedabad/infighting-in-cong-over-lop-selection/articleshow/62357750.cms,01,gandhinagar,TOI,2018
758,2018/01/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-31T07:46:00+05:30->22432.txt,0,22432,[],http://timesofindia.indiatimes.com//city/chandigarh/3-booked-in-cedar-oil-scam/articleshow/62716347.cms,01,shimla,TOI,2018
759,2018/01/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-03T10:43:48+05:30->2046.txt,0,2046,[],http://timesofindia.indiatimes.com//city/jaipur/monuments-get-record-tourists-in-dec-2017/articleshow/62343932.cms,01,jaipur,TOI,2018
760,2018/01/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-01T19:40:03+05:30->704.txt,0,704,[],http://timesofindia.indiatimes.com//tv/news/hindi/vinit-kakar-to-play-a-negative-role-in-paramavatar-shri-krishna/articleshow/62326711.cms,01,NA,TOI,2018
761,2018/01/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-22T06:09:28+05:30->15712.txt,0,15712,[],http://timesofindia.indiatimes.com//city/chandigarh/ngt-effect-tourist-arrivals-decreas-in-manali/articleshow/62596599.cms,01,manali,TOI,2018
762,2018/01/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-02T07:29:55+05:30->1142.txt,0,1142,[],http://timesofindia.indiatimes.com//city/bengaluru/additional-trips-to-beat-commuter-rush-on-metro/articleshow/62331890.cms,01,bengaluru,TOI,2018
763,2018/01/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-03T10:21:12+05:30->2020.txt,0,2020,[],http://timesofindia.indiatimes.com//sports/cricket/india-domestic/ranji-trophy/bcci-must-reward-teams-who-do-well-in-ranji-trophy-vengsarkar/articleshow/62347482.cms,01,mumbai,TOI,2018
764,2018/01/21,21,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-21T12:10:09+05:30->15311.txt,0,15311,[],http://timesofindia.indiatimes.com//city/kolhapur/rise-in-water-charges-could-spike-tax-rates/articleshow/62585776.cms,01,kolhapur,TOI,2018
765,2018/01/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-30T11:54:32+05:30->21967.txt,0,21967,[],http://timesofindia.indiatimes.com//city/kolkata/life-is-one-and-its-up-to-you-to-choose-what-you-want-to-be-suvanko-or-nitasha/articleshow/62706305.cms,01,NA,TOI,2018
766,2018/01/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-04T00:52:00+05:30->2334.txt,0,2334,[],http://timesofindia.indiatimes.com//city/coimbatore/woman-worker-gets-stuck-in-knitting-machine-dies/articleshow/62358529.cms,01,tirupur,TOI,2018
767,2018/01/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-04T00:02:00+05:30->2246.txt,0,2246,[],http://timesofindia.indiatimes.com//city/mangaluru/3-arrested-for-murder-attempt/articleshow/62357244.cms,01,mangaluru,TOI,2018
768,2018/01/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-04T16:10:56+05:30->1958.txt,0,1958,[],http://timesofindia.indiatimes.com//city/chennai/radha-viswanathan-m-s-subbulakshmis-stepdaughter-radha-viswanathan-dies-aged-84/articleshow/62346596.cms,01,chennai,TOI,2018
769,2018/01/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-30T14:24:19+05:30->21498.txt,0,21498,[],http://timesofindia.indiatimes.com//city/amaravati/govt-mulls-limiting-visitors-to-tirumala/articleshow/62701267.cms,01,amaravati,TOI,2018
770,2018/01/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-31T09:24:33+05:30->22534.txt,0,22534,[],http://timesofindia.indiatimes.com//city/jaipur/barricading-in-front-of-sms-hospital-to-go-by-february-15/articleshow/62716554.cms,01,jaipur,TOI,2018
771,2018/01/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-02T07:08:14+05:30->1112.txt,0,1112,[],http://timesofindia.indiatimes.com//city/bengaluru/5-of-mandya-family-killed-in-accident/articleshow/62331845.cms,01,bengaluru,TOI,2018
772,2018/01/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-31T11:42:59+05:30->22090.txt,0,22090,[],http://timesofindia.indiatimes.com//city/delhi/if-class-iii-was-bad-heres-how-govt-schoolkids-fare-in-class-v/articleshow/62715887.cms,01,NA,TOI,2018
773,2018/01/21,21,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-21T12:59:47+05:30->15370.txt,0,15370,[],http://timesofindia.indiatimes.com//india/pm-modi-greets-tripura-manipur-meghalaya-on-statehood-day/articleshow/62589886.cms,01,NA,TOI,2018
774,2018/01/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-22T06:30:00+05:30->15729.txt,0,15729,[],http://timesofindia.indiatimes.com//city/hubballi/bicycle-track-planned-around-kempigiri-lake-in-hubballi/articleshow/62596024.cms,01,hubballi,TOI,2018
775,2018/01/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-04T10:15:28+05:30->2795.txt,0,2795,[],http://timesofindia.indiatimes.com//city/shillong/meghalaya-signs-deal-to-host-national-games-in-2022/articleshow/62361201.cms,01,shillong,TOI,2018
776,2018/01/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-01T10:39:08+05:30->447.txt,0,447,[],http://timesofindia.indiatimes.com//city/pune/revellers-leave-cars-at-home-hire-cabs-for-rides-to-and-from-parties/articleshow/62322092.cms,01,pune,TOI,2018
777,2018/01/28,28,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-28T06:58:39+05:30->20181.txt,0,20181,[],http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/fb-post-man-thrashed-for-pro-padmaavat-stand/articleshow/62676982.cms,01,NA,TOI,2018
778,2018/01/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-31T00:57:00+05:30->22108.txt,0,22108,[],http://timesofindia.indiatimes.com//city/madurai/organ-transplant-performed-in-city-hosp/articleshow/62716379.cms,01,madurai,TOI,2018
779,2018/01/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-29T08:50:03+05:30->20931.txt,0,20931,[],http://timesofindia.indiatimes.com//city/vadodara/hundreds-run-for-childs-smile-in-anand/articleshow/62686841.cms,01,anand,TOI,2018
780,2018/01/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-02T12:04:34+05:30->1330.txt,0,1330,[],http://timesofindia.indiatimes.com//city/thiruvananthapuram/state-hospitals-to-remain-shut/articleshow/62334518.cms,01,thiruvananthapuram,TOI,2018
781,2018/01/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-01T07:59:42+05:30->358.txt,0,358,[],http://timesofindia.indiatimes.com//city/hyderabad/muslim-groups-oppose-modis-plan-to-allow-women-alone-on-haj-trips/articleshow/62320898.cms,01,hyderabad,TOI,2018
782,2018/01/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-04T01:00:00+05:30->2351.txt,0,2351,[],http://timesofindia.indiatimes.com//city/lucknow/lucknow-mein-sab-apne-se-lagte-hain-neetu-chandra/articleshow/62353931.cms,01,NA,TOI,2018
783,2018/02/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-01T05:03:48+05:30->23017.txt,0,23017,[],http://timesofindia.indiatimes.com//india/centre-ready-to-share-burden-of-states-kisan-welfare-plans/articleshow/62732118.cms,02,NA,TOI,2018
784,2018/01/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-04T01:00:00+05:30->2345.txt,0,2345,[],http://timesofindia.indiatimes.com//city/lucknow/a-smooth-ride-into-a-happy-future/articleshow/62354300.cms,01,NA,TOI,2018
785,2018/01/28,28,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-28T12:14:38+05:30->20403.txt,0,20403,[],http://timesofindia.indiatimes.com//city/surat/hefty-fine-on-those-with-illegal-water-connections/articleshow/62677247.cms,01,surat,TOI,2018
786,2018/01/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-29T09:48:32+05:30->20987.txt,0,20987,[],http://timesofindia.indiatimes.com//entertainment/amala-appears-before-crime-branch-again/articleshow/62689653.cms,01,kochi,TOI,2018
787,2018/01/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-31T04:19:00+05:30->22283.txt,0,22283,[],http://timesofindia.indiatimes.com//city/vadodara/lunawada-doctor-nurse-held-for-sex-determination/articleshow/62715937.cms,01,vadodara,TOI,2018
788,2018/01/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-03T13:10:05+05:30->2178.txt,0,2178,[],http://timesofindia.indiatimes.com//city/nagpur/bhima-koregaon-clash-city-on-high-alert-dalits-hit-streets/articleshow/62343405.cms,01,nagpur,TOI,2018
789,2018/01/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-30T04:43:34+05:30->21418.txt,0,21418,[],http://timesofindia.indiatimes.com//city/chandigarh/textile-exporter-arrested-for-shooting-his-accountant-in-panipat/articleshow/62701698.cms,01,chandigarh,TOI,2018
790,2018/01/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-31T09:12:01+05:30->22524.txt,0,22524,[],http://timesofindia.indiatimes.com//sports/football/i-league/neroca-fc-medio-aryn-awaits-passport-to-big-indian-dream/articleshow/62719217.cms,01,panaji,TOI,2018
791,2018/01/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-02T08:57:39+05:30->914.txt,0,914,[],http://timesofindia.indiatimes.com//city/ajmer/15-injured-in-puja-ruckus-in-bundi/articleshow/62330457.cms,01,kota,TOI,2018
792,2018/01/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-01T12:01:52+05:30->498.txt,0,498,[],http://timesofindia.indiatimes.com//city/bareilly/up-to-revive-dead-rivers-in-all-75-dists-state-irrigation-minister/articleshow/62318624.cms,01,bareilly,TOI,2018
793,2018/01/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-04T00:28:12+05:30->2290.txt,0,2290,[],http://timesofindia.indiatimes.com//city/madurai/changes-in-train-services-due-to-engineering-works/articleshow/62358378.cms,01,madurai,TOI,2018
794,2018/01/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-04T01:01:05+05:30->2347.txt,0,2347,[],http://timesofindia.indiatimes.com//city/chennai/rs-80-cr-approval-for-lighting-infra-in-extended-corp-areas/articleshow/62358588.cms,01,chennai,TOI,2018
795,2018/01/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-29T12:48:56+05:30->21166.txt,0,21166,[],http://timesofindia.indiatimes.com//city/jaipur/education-creating-wealth-reducing-inequality-surjit-s-bhalla/articleshow/62692242.cms,01,NA,TOI,2018
796,2018/01/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-03T12:16:15+05:30->2129.txt,0,2129,[],http://timesofindia.indiatimes.com//city/nagpur/state-committee-no-to-release-tumsar-tiger/articleshow/62343806.cms,01,nagpur,TOI,2018
797,2018/01/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-22T00:54:01+05:30->15526.txt,0,15526,[],http://timesofindia.indiatimes.com//city/trichy/corpn-mulls-another-walking-track-along-uyyakondan-canal/articleshow/62596729.cms,01,trichy,TOI,2018
798,2018/01/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-30T01:57:04+05:30->21447.txt,0,21447,[],http://timesofindia.indiatimes.com//city/delhi/delhi-most-polluted-among-280-cities-where-air-quality-is-tracked/articleshow/62701851.cms,01,NA,TOI,2018
799,2018/01/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-29T05:46:39+05:30->20749.txt,0,20749,[],http://timesofindia.indiatimes.com//city/hyderabad/speeding-car-crashes-into-tree-three-techies-die/articleshow/62687381.cms,01,hyderabad,TOI,2018
800,2018/01/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-02T00:15:52+05:30->817.txt,0,817,[],http://timesofindia.indiatimes.com//city/coimbatore/traffic-offenders-celebrate-new-year-with-cops/articleshow/62330069.cms,01,NA,TOI,2018
801,2018/01/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-31T09:15:01+05:30->22521.txt,0,22521,[],http://timesofindia.indiatimes.com//city/chandigarh/pakistan-boy-who-fled-juvenile-home-found-in-bathinda/articleshow/62719210.cms,01,bathinda,TOI,2018
802,2018/01/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-31T11:15:37+05:30->22646.txt,0,22646,[],http://timesofindia.indiatimes.com//city/thane/16-scrap-godowns-gutted-in-fire-in-bhiwandi/articleshow/62720502.cms,01,thane,TOI,2018
803,2018/01/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-02T02:38:46+05:30->100.txt,0,100,[],http://timesofindia.indiatimes.com//city/delhi/cant-junk-case-for-lack-of-witnesses/articleshow/62330190.cms,01,NA,TOI,2018
804,2018/01/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-01T09:43:03+05:30->318.txt,0,318,[],http://timesofindia.indiatimes.com//city/chandigarh/now-oppn-grows-against-maghi-political-conferences/articleshow/62318669.cms,01,jalandhar,TOI,2018
805,2018/02/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-01T04:34:01+05:30->23016.txt,0,23016,[],http://timesofindia.indiatimes.com//city/thane/boy-tries-to-get-tumbler-fallen-in-lake-drowns/articleshow/62732111.cms,02,thane,TOI,2018
806,2018/01/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-02T11:32:04+05:30->880.txt,0,880,[],http://timesofindia.indiatimes.com//city/jaipur/death-to-rapists-raj-bill-may-cap-minors-age-at-15/articleshow/62330382.cms,01,jaipur,TOI,2018
807,2018/01/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-03T10:43:42+05:30->1541.txt,0,1541,[],http://timesofindia.indiatimes.com//city/pune/protesters-on-the-rampage-damage-eight-buses-several-vehicles-in-pune/articleshow/62343737.cms,01,pune,TOI,2018
808,2018/01/28,28,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-28T05:45:28+05:30->20118.txt,0,20118,[],http://timesofindia.indiatimes.com//city/hyderabad/mesco-college-likely-to-lose-its-affiliation/articleshow/62677705.cms,01,hyderabad,TOI,2018
809,2018/01/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-03T20:02:57+05:30->1682.txt,0,1682,[],http://timesofindia.indiatimes.com//city/delhi/from-pillar-to-post-what-it-takes-to-get-a-certificate-from-a-govt-office/articleshow/62343713.cms,01,NA,TOI,2018
810,2018/01/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-30T08:16:51+05:30->21692.txt,0,21692,[],http://timesofindia.indiatimes.com//city/chandigarh/no-news-of-written-test-for-job-aspiring-cops-meet-sp/articleshow/62701312.cms,01,chandigarh,TOI,2018
811,2018/02/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-01T00:01:00+05:30->22777.txt,0,22777,[],http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/gear-up-for-the-years-most-happening-shaadi/articleshow/62727059.cms,02,NA,TOI,2018
812,2018/01/28,28,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-28T12:06:48+05:30->20399.txt,0,20399,[],http://timesofindia.indiatimes.com//city/vadodara/two-godhra-cops-killed-in-road-accident/articleshow/62677268.cms,01,vadodara,TOI,2018
813,2018/02/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-01T01:43:28+05:30->22903.txt,0,22903,[],http://timesofindia.indiatimes.com//city/delhi/denied-meet-with-lg-speaker-alleges-bias/articleshow/62731625.cms,02,NA,TOI,2018
814,2018/01/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-02T20:00:48+05:30->1049.txt,0,1049,[],http://timesofindia.indiatimes.com//world/whatsapp-crashes-as-users-ring-in-new-year/articleshow/62330806.cms,01,NA,TOI,2018
815,2018/01/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-03T13:16:04+05:30->1664.txt,0,1664,[],http://timesofindia.indiatimes.com//city/patna/sale-of-winter-appliances-picks-up/articleshow/62342018.cms,01,patna,TOI,2018
816,2018/01/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-04T09:53:13+05:30->2773.txt,0,2773,[],http://timesofindia.indiatimes.com//sports/more-sports/others/mumbai-races-new-england-for-feature/articleshow/62361017.cms,01,mumbai,TOI,2018
817,2018/01/28,28,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-28T16:51:06+05:30->20304.txt,0,20304,[],http://timesofindia.indiatimes.com//india/if-selling-pakodas-is-a-job-so-is-begging-p-chidambaram/articleshow/62678861.cms,01,NA,TOI,2018
818,2018/01/21,21,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-21T11:54:22+05:30->15306.txt,0,15306,[],http://timesofindia.indiatimes.com//business/india-business/maruti-plans-to-launch-four-products-in-next-12-18-months/articleshow/62589328.cms,01,pune,TOI,2018
819,2018/01/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-02T20:17:55+05:30->723.txt,0,723,[],http://timesofindia.indiatimes.com//city/mumbai/inquiry-officials-find-exit-door-was-bolted-from-inside/articleshow/62340513.cms,01,mumbai,TOI,2018
820,2018/01/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-02T10:23:38+05:30->1247.txt,0,1247,[],http://timesofindia.indiatimes.com//city/imphal/manipur-picknickers-throng-hill-slopes-banks-of-sekmai/articleshow/62333503.cms,01,imphal,TOI,2018
821,2018/02/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-01T06:09:50+05:30->23057.txt,0,23057,[],http://timesofindia.indiatimes.com//india/keeping-allies-in-good-humour-proving-to-be-challenge-for-bjp/articleshow/62732554.cms,02,NA,TOI,2018
822,2018/01/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-03T12:16:22+05:30->2127.txt,0,2127,[],http://timesofindia.indiatimes.com//city/nagpur/gadchiroli-cops-organize-employment-fair-for-job-aspirants/articleshow/62343810.cms,01,nagpur,TOI,2018
823,2018/01/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-29T12:16:57+05:30->21028.txt,0,21028,[],http://timesofindia.indiatimes.com//city/bhopal/police-officer-punished-after-massage-video-goes-viral/articleshow/62690148.cms,01,bhopal,TOI,2018
